hgnc	prior_mean	post_mean	post_lower_95	post_upper_95
HGNC:16097	0.49131404345516194	0.373960726598214	0.25974030779220786	0.5044955035964036
HGNC:11155	0.8749973220291877	0.9910713237939833	0.9980018984015986	0.9990008992007994
HGNC:16205	0.5317034235718436	0.7597484318095	0.5434565347652348	0.9600398680319682
HGNC:16208	0.7897449221537463	0.9993842520533723	0.9980018984015986	0.9990008992007994
HGNC:16133	0.50644457347864	0.4552089468924535	0.09890117912087915	0.8981018184815186
HGNC:6176	0.5400331790654725	0.10518626424649682	0.007992106393606395	0.30069934055944064
HGNC:11627	0.49959173542034485	0.725635812026806	0.44855145884115893	0.9630368704295705
HGNC:16147	0.5024201058912885	0.681658102605484	0.42757244205794215	0.9300698440559442
HGNC:16172	0.6295323124468906	0.739749405295929	0.4545454636363637	0.991008892807193
HGNC:15893	0.45703081705330967	0.5646629002541583	0.1918082534465535	0.931068844855145
HGNC:16188	0.5071461451012061	0.23051030549418056	0.07992016393606395	0.4445554556443557
HGNC:16180	0.5066005303927341	0.6301896108875134	0.42557444045954057	0.8601397881118882
HGNC:16248	0.5134895653135736	0.1261433451482789	0.043956135164835174	0.24375629500499504
HGNC:14045	0.5311888281005192	0.6077134689851165	0.2727273181818182	0.941058852847153
HGNC:3170	0.499622826742904	0.7022327698226705	0.35664338531468537	0.9680318744255746
HGNC:26923	0.5046814781427095	0.7070420049750819	0.37662340129870137	0.9680318744255746
HGNC:5047	0.22074253963339344	0.3857694400444171	0.08591416873126875	0.8191807553446554
HGNC:20814	0.5019272180424005	0.8219161803321162	0.6133865907092908	0.976023880819181
HGNC:6913	0.5138608488695985	0.27377422099877813	0.12987020389610393	0.4605394684315685
HGNC:42960	0.44425735057893073	0.40167505976985907	0.1578422262737263	0.7312686850149851
HGNC:4220	0.8189710614851419	0.2171400955773086	0.08191816553446556	0.40659342527472536
HGNC:7172	0.5141910899565414	0.3147859842221143	0.1488512190809191	0.5314685251748252
HGNC:15851	0.4987012401247963	0.6710777961247891	0.368631394905095	0.9500498600399602
HGNC:5360	0.49406154353002074	0.7773584873403716	0.5344655275724276	0.9690308752247754
HGNC:15921	0.5237423352126258	0.5719705872889851	0.3196803557442558	0.8631367905094907
HGNC:15468	0.53926629071329	0.058117680155055015	0.004995103996003997	0.1668332334665335
HGNC:16166	0.5005205447463148	0.5686495447179531	0.268731314985015	0.8971028176823178
HGNC:3266	0.5036484747898367	0.7634454419045369	0.4905094924075925	0.9730268784215785
HGNC:15927	0.46350026968336205	0.1365303903465978	0.05294714235764237	0.25174830139860144
HGNC:16185	0.5372920387966561	0.02042986043771744	0.0019981015984015986	0.05994014795204797
HGNC:16121	0.4792276772980688	0.13480008614125724	0.04595413676323677	0.26073930859140865
HGNC:16108	0.5285187102992429	0.3140056306470008	0.11088918871128874	0.602397581918082
HGNC:1859	0.8528076018305272	0.9885314277918348	0.9980018984015986	0.9990008992007994
HGNC:9047	0.49934723230468525	0.6613309813923698	0.3796204036963038	0.931068844855145
HGNC:30055	0.46149823703139825	0.8692555689824399	0.6923076538461539	0.9840158872127873
HGNC:9539	0.6414637043328708	0.8303161393112429	0.5204795163836164	0.9980018984015986
HGNC:18421	0.27823381341878056	0.5518180377664388	0.15084922067932072	0.951048860839161
HGNC:12591	0.5140553941191459	0.11146141071057875	0.043956135164835174	0.20379626303696308
HGNC:10866	0.48436319274875467	0.7984733013250009	0.6263736010989012	0.9580418664335666
HGNC:26186	0.5238756216495298	0.19328829020164107	0.07692316153846156	0.3526473821178822
HGNC:26117	0.43567549840144476	0.09970618352258287	0.032967126373626386	0.19580425664335668
HGNC:6387	0.4856531476323631	0.9016427063631015	0.7612387089910091	0.9900098920079922
HGNC:12830	0.5438605116359039	0.21522820741414964	0.06393615114885116	0.4405594524475525
HGNC:18598	0.5322587468513789	0.3639479458484944	0.19080925264735268	0.5834165667332668
HGNC:14576	0.5220490591296292	0.3504141585880215	0.16583423266733271	0.5914085731268732
HGNC:3528	0.5197649836515461	0.02786891857525528	0.0019981015984015986	0.08291716633366636
HGNC:25653	0.5046431556922822	0.6358440088353388	0.27172831738261743	0.9550448640359641
HGNC:9460	0.4994445849170445	0.11091284274637794	0.03096912477522478	0.23176828541458547
HGNC:18746	0.4628938200646945	0.712830116057442	0.41358643086913094	0.9740258792207793
HGNC:28370	0.5021260741890596	0.8428479751080057	0.6703296362637363	0.976023880819181
HGNC:23620	0.4961018531966977	0.28637212445132326	0.1438562150849151	0.46853147482517493
HGNC:1481	0.4805878617581521	0.26644705788501727	0.1848152478521479	0.3596403877122878
HGNC:28194	0.5141711910679956	0.2547649963586688	0.07092915674325675	0.5314685251748252
HGNC:4500	0.4982492974446515	0.5484846043389732	0.24975029980019986	0.8951048160839162
HGNC:28117	0.49876590212221344	0.6722151310575205	0.48851149080919093	0.8731267985014987
HGNC:18816	0.499035667498809	0.751341920553728	0.4825174860139861	0.9650348720279721
HGNC:30661	0.506017094908483	0.3858996637962705	0.1698302358641359	0.6723276378621379
HGNC:4501	0.8465461631263713	0.11936574866651932	0.02997012397602398	0.25874130699300707
HGNC:16977	0.5446032365725139	0.35645739234445173	0.1688312350649351	0.6003995803196804
HGNC:4498	0.5232060040198488	0.6290681239751883	0.3476523781218782	0.9230768384615385
HGNC:2280	0.5646061412466333	0.47607198286679225	0.318681354945055	0.6603396282717283
HGNC:6454	0.546693817035591	0.8064495176533254	0.6513486210789211	0.9620378696303697
HGNC:11796	0.4839753086231619	0.8441270261398357	0.6623376298701299	0.976023880819181
HGNC:1608	0.5539120057224565	0.22741995102971418	0.12387619910089913	0.35664338531468537
HGNC:7962	0.4299340686858809	0.6016604821868312	0.2927073341658342	0.9120878296703298
HGNC:25462	0.5128021547637887	0.10072400990479663	0.006993105594405596	0.293706334965035
HGNC:9355	0.8602340617873515	0.5380580988851444	0.3746253997002998	0.7512487009990011
HGNC:13787	0.4983087938694741	0.5421634282367234	0.2527473021978022	0.8751248000999002
HGNC:6118	0.4892503440536052	0.32931931528021335	0.09490517592407595	0.6723276378621379
HGNC:5187	0.5014284472008529	0.2547804836666149	0.1728272382617383	0.3506493805194806
HGNC:10447	0.5024472397598502	0.15786694571613258	0.043956135164835174	0.3296703637362638
HGNC:9470	0.48082422719252843	0.21356473626906086	0.10089918071928074	0.3606393885114886
HGNC:30403	0.49311923733413143	0.7241140683380549	0.5204795163836164	0.9320678456543458
HGNC:29217	0.47431073585464456	0.653411394492305	0.3506493805194806	0.9340658472527473
HGNC:30719	0.5235758546694934	0.2112826526094408	0.09290717432567434	0.3696303957042958
HGNC:3760	0.4979465624867764	0.6320100112252658	0.41558443246753257	0.8721277977022979
HGNC:746	0.5131117429454254	0.7111273270579945	0.42357643886113894	0.9620378696303697
HGNC:19440	0.4885169429143261	0.505008253360434	0.3176823541458542	0.7272726818181819
HGNC:2445	0.49319457136631856	0.21718834388211342	0.13586420869130872	0.313686350949051
HGNC:11369	0.5132010979478064	0.5285765072371114	0.24175829340659347	0.871128796903097
HGNC:5283	0.5130981683752424	0.4901826764629506	0.18081924465534469	0.8701297961038962
HGNC:11366	0.4646314257487443	0.13212199647735717	0.03596412877122878	0.278721322977023
HGNC:14544	0.5307819515118692	0.3490051942501586	0.03096912477522478	0.8521477817182819
HGNC:1034	0.4832370982652941	0.04407229309658082	0.0029971023976023982	0.13086920469530472
HGNC:9402	0.4898945624406152	0.13347577198564836	0.024975119980019986	0.3146853517482518
HGNC:16264	0.538079655244673	0.7046877186985809	0.4905094924075925	0.9280718424575426
HGNC:29450	0.48318161847366026	0.7536823824692613	0.5904095723276724	0.9240758392607394
HGNC:25305	0.5196018491496188	0.7136729547331794	0.39860141888111894	0.9670328736263738
HGNC:15470	0.5360848448482878	0.8533481981516358	0.6843156474525476	0.9820178856143857
HGNC:25230	0.4560234132286422	0.15970486558158586	0.027972122377622383	0.3806194044955046
HGNC:4054	0.5057904803059814	0.7143180538822893	0.4045954236763238	0.9620378696303697
HGNC:11955	0.5473863601953403	0.499062123710366	0.24175829340659347	0.8201797561438563
HGNC:16912	0.4481931866824338	0.8748253425018854	0.697302657842158	0.9890108912087914
HGNC:20349	0.2257203970637398	0.5877979851536528	0.3796204036963038	0.8251747601398602
HGNC:19962	0.5366369846657337	0.23486915625321564	0.1638362310689311	0.31668335334665343
HGNC:6467	0.47923525135071543	0.06053404936447154	0.003996103196803198	0.1788212430569431
HGNC:10887	0.5044515527181489	0.6635167094911751	0.3746253997002998	0.9420578536463537
HGNC:688	0.4769274808300551	0.7468361862287626	0.4055944244755246	0.9840158872127873
HGNC:16864	0.433485531873533	0.8161381417003638	0.5314685251748252	0.9880118904095906
HGNC:20488	0.5229040600587499	0.6876413052832927	0.3546453837162838	0.9650348720279721
HGNC:5235	0.461341973764279	0.7975951635573918	0.5354645283716284	0.9770228816183818
HGNC:20259	0.5213342328532226	0.6469460541858186	0.3256743605394606	0.9440558552447553
HGNC:23141	0.501531260009618	0.7088579913299476	0.5144855115884116	0.911088828871129
HGNC:17720	0.5174854015993563	0.7860120496771343	0.5684315547452548	0.9700298760239762
HGNC:20364	0.5248343759718089	0.4352198896558616	0.2077922662337663	0.7292706834165835
HGNC:9750	0.5143094486095894	0.7393978227735631	0.4955044964035965	0.961038868831169
HGNC:9351	0.507306771947717	0.8076617702922568	0.5684315547452548	0.9780218824175826
HGNC:21168	0.5336099504839018	0.2386165642493924	0.044955135964035976	0.5594405475524477
HGNC:3499	0.5104360593206382	0.44479032537750657	0.1828172462537463	0.786213728971029
HGNC:8135	0.5243179593606443	0.7918862825073755	0.6213785971028972	0.9570428656343658
HGNC:21862	0.4851287025092035	0.7231026399330192	0.42257743806193815	0.9640358712287713
HGNC:28904	0.515583514134205	0.0671071381544204	0.04295713436563438	0.09590417672327675
HGNC:25465	0.49469636018809	0.1497732010949357	0.049950139960039976	0.2947053357642358
HGNC:8064	0.5024451861427097	0.8771191581209021	0.7202796762237763	0.9860138888111889
HGNC:6842	0.4811874132643377	0.11175307718491423	0.04895113916083917	0.19580425664335668
HGNC:1473	0.5136620494617944	0.3590094945467059	0.1438562150849151	0.6533466226773228
HGNC:26052	0.5027862267572866	0.1504058719156174	0.07492515994005995	0.24675329740259747
HGNC:9995	0.5479867289093486	0.315245502802309	0.061938149550449566	0.7222776778221779
HGNC:14645	0.4814266710501722	0.7444733813761499	0.4395604516483517	0.9740258792207793
HGNC:23385	0.8817595477605439	0.9992549260207751	0.9980018984015986	0.9990008992007994
HGNC:8134	0.49586254674460645	0.7468095543365084	0.4195804356643357	0.9830168864135865
HGNC:16027	0.46949488747276846	0.30564007796170223	0.06393615114885116	0.6783216426573427
HGNC:13561	0.4735514014005324	0.29011286000688685	0.12387619910089913	0.5134865107892108
HGNC:25686	0.5032981962975852	0.6763219947304873	0.40359642287712294	0.9420578536463537
HGNC:3177	0.5581571255099189	0.4681541549668347	0.283716326973027	0.6913086530469531
HGNC:13222	0.8569024283604365	0.14690531605714574	0.023976119180819187	0.353646382917083
HGNC:2292	0.5334690102587953	0.8660128357464065	0.7002996602397603	0.9870128896103898
HGNC:12032	0.49541403417660296	0.7939416404116987	0.4915084932067933	0.9830168864135865
HGNC:23759	0.4864860906944742	0.05980083357188184	0.03896113116883118	0.08391616713286715
HGNC:6901	0.5136770864390078	0.025884937926403728	0.004995103996003997	0.05994014795204797
HGNC:25422	0.5984118015811423	0.09492155118215823	0.03796213036963038	0.1738262390609391
HGNC:14922	0.4724079358392133	0.7359729273086192	0.522477517982018	0.9440558552447553
HGNC:17196	0.5415954032310346	0.5765072644251525	0.22077927662337668	0.9470528576423578
HGNC:9857	0.24001727476175982	0.013199152897532089	0.0009991007992007995	0.0009991007992007995
HGNC:14900	0.4933497041424788	0.6584076510831056	0.3296703637362638	0.9530468624375625
HGNC:11855	0.5781677629338162	0.24678944725895408	0.11688319350649354	0.41658343326673336
HGNC:17105	0.4770068373433478	0.33594396485999256	0.1338662070929071	0.6113885891108892
HGNC:16508	0.4920295246534642	0.6441616954931138	0.4665334732267733	0.8401597721278722
HGNC:9665	0.18449687858787125	0.18947655217215043	0.06693315354645356	0.36263739010989016
HGNC:3093	0.5025819468846634	0.7196592953848092	0.46853147482517493	0.9530468624375625
HGNC:24859	0.5008377400868553	0.410452154427249	0.1828172462537463	0.707292665834166
HGNC:14910	0.5680437229563412	0.3403532209047345	0.1848152478521479	0.5364635291708292
HGNC:14911	0.5440804613826422	0.5786061936681361	0.29570433656343664	0.9070928256743258
HGNC:14912	0.4316953772274466	0.33532996333314175	0.2727273181818182	0.40259742207792215
HGNC:20458	0.503882973680236	0.3291154942173512	0.024975119980019986	0.8291707633366634
HGNC:21704	0.4568285104564638	0.20299365096900435	0.013986111188811191	0.5734265587412588
HGNC:3145	0.5521173924530774	0.48529902745899856	0.11288719030969034	0.921078836863137
HGNC:5391	0.5029120897709308	0.2267400892702868	0.13986021188811193	0.3306693645354646
HGNC:3693	0.5416784910441541	0.10129456425853495	0.03596412877122878	0.19380625504495508
HGNC:28709	0.49094881349021996	0.6062144431575613	0.41258743006993015	0.826173760939061
HGNC:28363	0.5377332176265032	0.6247130473548157	0.35164838131868137	0.921078836863137
HGNC:8988	0.5041188844620225	0.7855039398312567	0.5344655275724276	0.976023880819181
HGNC:13611	0.49969098259265754	0.6677314528476768	0.42757244205794215	0.916083832867133
HGNC:28957	0.519728926351393	0.19326859172310726	0.056943145554445566	0.39660341728271736
HGNC:9038	0.5065816918031933	0.5154322206318788	0.38261740609390615	0.6643356314685316
HGNC:30313	0.5135355979478476	0.7345270459422999	0.46253747002997014	0.9670328736263738
HGNC:24973	0.4696966891343431	0.3332938326172217	0.1748252398601399	0.5334665267732268
HGNC:3337	0.46933673777667745	0.7193412138248018	0.4695304756243757	0.9420578536463537
HGNC:19354	0.5097185681377334	0.28844438055654364	0.1668332334665335	0.43756245004995015
HGNC:20803	0.5106427707678779	0.678940797285458	0.3316683653346654	0.9640358712287713
HGNC:24634	0.5024564736060113	0.18696447296302574	0.051948141558441574	0.3906094124875126
HGNC:6347	0.497870183943102	0.22726503921639024	0.04295713436563438	0.5314685251748252
HGNC:3540	0.5253088634502575	0.5902944650119963	0.3176823541458542	0.8981018184815186
HGNC:30862	0.5370115640053816	0.5707581113189064	0.1998002598401599	0.9380618504495506
HGNC:4236	0.5099687592820776	0.5338559098811092	0.24475529580419586	0.8751248000999002
HGNC:11501	0.49920430903192364	0.5384763225445237	0.313686350949051	0.806193744955045
HGNC:29650	0.4691216163151763	0.16370854904471985	0.09390617512487515	0.24875129900099904
HGNC:30912	0.49958079817116985	0.15485826837567848	0.05394614315684317	0.2997003397602398
HGNC:20852	0.4887783303989565	0.7523697576669743	0.602397581918082	0.9120878296703298
HGNC:14150	0.5572502067633661	0.6331529567572479	0.268731314985015	0.9600398680319682
HGNC:18435	0.4915139200411058	0.6834518025330971	0.39160841328671336	0.951048860839161
HGNC:14131	0.5002985323354671	0.11292655432686982	0.03996013196803198	0.21678327342657347
HGNC:13664	0.8321850982266195	0.5408710968750536	0.10889118711288713	0.9990008992007994
HGNC:11100	0.4886990806173015	0.5848949402905164	0.1668332334665335	0.9490508592407594
HGNC:29136	0.5167708921937284	0.4296052640056891	0.12687320149850154	0.836163768931069
HGNC:26228	0.5415342096481686	0.25943577167042325	0.07392615914085916	0.53746252997003
HGNC:5982	0.5426430220161391	0.22953789486943896	0.044955135964035976	0.5314685251748252
HGNC:28430	0.4966740878086819	0.6357903126033442	0.278721322977023	0.9480518584415586
HGNC:8190	0.49298212465200514	0.8128087428203	0.552447541958042	0.9830168864135865
HGNC:28484	0.4703483163309273	0.10289480002309583	0.006993105594405596	0.30169834135864143
HGNC:12407	0.5454551773890388	0.3558743917641375	0.14285721428571432	0.6463536170829172
HGNC:12690	0.4957615389728333	0.2636082102456245	0.07292715834165836	0.5504495403596404
HGNC:18	0.502357118613226	0.5429065269373694	0.23076928461538465	0.8981018184815186
HGNC:9153	0.554590760148349	0.7799913918960852	0.49350649480519493	0.981018884815185
HGNC:11915	0.48486433391946776	0.826453231479058	0.5364635291708292	0.991008892807193
HGNC:10069	0.5475575133499891	0.7633249098125952	0.47352647882117893	0.9740258792207793
HGNC:3151	0.49822943846042755	0.730598197024038	0.4045954236763238	0.9720278776223777
HGNC:379	0.5028018002890071	0.6795157592299885	0.39260741408591415	0.9430568544455545
HGNC:4403	0.6456773306423658	0.37507879165426433	0.13586420869130872	0.7182816746253747
HGNC:10845	0.5294065350377954	0.7394574879973955	0.49850149880119893	0.9620378696303697
HGNC:4411	0.5227839694161951	0.714874904221886	0.41858143486513494	0.966033872827173
HGNC:4913	0.5154376691571729	0.741597395806608	0.4295704436563437	0.9730268784215785
HGNC:9645	0.4851685279865747	0.7053163563439238	0.4045954236763238	0.9590408672327674
HGNC:9208	0.5082387745411445	0.698235870303637	0.43656344925074936	0.9470528576423578
HGNC:3696	0.5054870390821049	0.6379253393926597	0.27172831738261743	0.9570428656343658
HGNC:18165	0.5038270088267234	0.6764345070270479	0.3156843525474526	0.961038868831169
HGNC:21923	0.43278081161290594	0.08432078322777865	0.0029971023976023982	0.25674330539460544
HGNC:4384	0.49732340799363317	0.31259038712496984	0.06293715034965036	0.7032966626373627
HGNC:8850	0.5168986920015733	0.8856997144191817	0.7022976618381619	0.991008892807193
HGNC:21463	0.8469541594376478	0.9955712058406601	0.9980018984015986	0.9990008992007994
HGNC:10808	0.5412345608157666	0.6797410879896169	0.43256744605394615	0.9340658472527473
HGNC:21785	0.4370170888127457	0.8345104637845657	0.6153845923076924	0.9840158872127873
HGNC:16014	0.49539465731407545	0.8071579972099687	0.582417565934066	0.9770228816183818
HGNC:33109	0.3835735577911809	0.14966816358721108	0.019980115984015986	0.38161840529470537
HGNC:29290	0.5437986334402628	0.3425764842696537	0.1788212430569431	0.5494505395604397
HGNC:12862	0.5316612158523564	0.34108794039738133	0.21078926863136868	0.4975024980019981
HGNC:25812	0.605584132828343	0.9158957874688939	0.7292706834165835	0.9980018984015986
HGNC:11245	0.5029505582817742	0.22471522312996756	0.1578422262737263	0.30169834135864143
HGNC:23804	0.5244153265001325	0.21685383757335835	0.10189818151848154	0.36663339330669337
HGNC:8587	0.5302490635527474	0.6377795011374623	0.2777223221778222	0.9540458632367633
HGNC:6307	0.5434913114437343	0.8734597954407755	0.707292665834166	0.9870128896103898
HGNC:9238	0.5289804030269958	0.8572768626151134	0.647352617882118	0.9880118904095906
HGNC:18127	0.4585944414287175	0.2518097122377063	0.08591416873126875	0.4895104916083917
HGNC:28898	0.5084683249408687	0.43817436382336183	0.23876129100899104	0.6853146482517484
HGNC:18551	0.4955149873268584	0.12994358465713643	0.06093914875124876	0.21978027582417586
HGNC:2847	0.5270621233449736	0.6697629254902164	0.4915084932067933	0.8651347921078922
HGNC:30437	0.5156644192816439	0.35359096193301687	0.10589418471528474	0.7092906674325675
HGNC:12710	0.49634773345633865	0.0904463210519628	0.03096912477522478	0.17582424065934069
HGNC:10676	0.49230608664340564	0.3301523314941926	0.09290717432567434	0.6823176458541459
HGNC:24240	0.5071861456881627	0.17884121225486638	0.11688319350649354	0.25174830139860144
HGNC:12853	0.4485225994625391	0.050448041507017656	0.0019981015984015986	0.1518482214785215
HGNC:9977	0.49583623786862774	0.4191428035746717	0.20079926063936068	0.7002996602397603
HGNC:9979	0.558504704778721	0.5561579887025824	0.4045954236763238	0.7272726818181819
HGNC:23051	0.5056140274946279	0.4831493104586848	0.3126873501498502	0.6833166466533467
HGNC:4395	0.48890724640008254	0.372658720349077	0.19680325744255747	0.5934065747252748
HGNC:7046	0.5560721076260319	0.7356368355020801	0.4765234812187813	0.9640358712287713
HGNC:263	0.45759576280574626	0.19565734680450259	0.07892116313686315	0.3556443845154846
HGNC:786	0.4851239393397641	0.6334623823094816	0.3146853517482518	0.936063848851149
HGNC:18149	0.47996622508300263	0.14624545915297923	0.026973121578421584	0.3446553757242758
HGNC:9980	0.5350204833448535	0.45205835721064236	0.1998002598401599	0.7822177257742259
HGNC:17014	0.5045215839700858	0.76431362526657	0.44755245804195815	0.9780218824175826
HGNC:14868	0.5345170691815906	0.31691902780314285	0.21678327342657347	0.43256744605394615
HGNC:4479	0.4790610765603641	0.5951272953219771	0.28471532777222786	0.9180818344655346
HGNC:12021	0.4814907128232377	0.2834002843982052	0.09890117912087915	0.5444555355644356
HGNC:26203	0.49523108812830635	0.40084574615440227	0.1918082534465535	0.6713286370629371
HGNC:7223	0.8683103336724384	0.9997073220534957	0.9980018984015986	0.9990008992007994
HGNC:4134	0.5003100064022619	0.3465177406146302	0.1728272382617383	0.5684315547452548
HGNC:12388	0.5040586424063563	0.3030535192664813	0.1648352318681319	0.4755244804195805
HGNC:14869	0.508719614884892	0.6066504788739767	0.34165837332667337	0.8981018184815186
HGNC:5870	0.49797456013320796	0.478675201540451	0.15284722227772232	0.8721277977022979
HGNC:619	0.504545181866583	0.21713825582994062	0.08691316953046956	0.3956044164835166
HGNC:9802	0.48025568584081885	0.5249331441767203	0.22177827742257747	0.8781218024975026
HGNC:6596	0.8388768170487718	0.9454564360850143	0.42657344125874136	0.9990008992007994
HGNC:18589	0.5145570471557807	0.6770912893745384	0.3526473821178822	0.9550448640359641
HGNC:17343	0.5338517102374031	0.5321349078986217	0.24075929260739265	0.8831168064935067
HGNC:17356	0.471243000368783	0.15664764528928396	0.11688319350649354	0.20179826143856147
HGNC:13241	0.48946888298444474	0.44083917756313096	0.18081924465534469	0.7782217225774227
HGNC:6427	0.49697679553381297	0.7683476465963803	0.502497501998002	0.9730268784215785
HGNC:28032	0.4833832745266849	0.5388611310969978	0.24975029980019986	0.8721277977022979
HGNC:12968	0.5419132598926142	0.6528096506513905	0.43356644685314694	0.896103816883117
HGNC:30615	0.5194558867213743	0.23452672868902763	0.1728272382617383	0.3046953437562438
HGNC:15740	0.5533282691968411	0.45523090751801853	0.3476523781218782	0.5754245603396604
HGNC:19192	0.5118630072428986	0.7047877245730639	0.5764235611388612	0.8431567745254747
HGNC:17284	0.5494319380690448	0.9149166270424569	0.7872127297702298	0.9940058952047953
HGNC:16832	0.5403227862754886	0.40792991903786957	0.19380625504495508	0.6863136490509492
HGNC:26308	0.8420796746771215	0.15807867505018086	0.07792216233766236	0.26173830939060944
HGNC:21894	0.5555874305495616	0.788628948144777	0.5654345523476524	0.9740258792207793
HGNC:12684	0.4820626683588547	0.32110220337420553	0.09090917272727275	0.6613386290709291
HGNC:9171	0.5098418552093839	0.0428546910481952	0.01498511198801199	0.08291716633366636
HGNC:13875	0.4859080903084652	0.6328383002586966	0.45254746203796214	0.8381617705294706
HGNC:22209	0.582631111495008	0.09727416400236621	0.027972122377622383	0.20079926063936068
HGNC:21895	0.4810858466179618	0.26565527382709275	0.12587420069930072	0.44755245804195815
HGNC:7109	0.43252584968222746	0.46523041662811315	0.27972032377622386	0.6903096522477523
HGNC:6968	0.504492293263713	0.8347376245212529	0.6283716026973027	0.9820178856143857
HGNC:3756	0.48529169777197423	0.6260933506891118	0.3806194044955046	0.8941058152847154
HGNC:15586	0.5071830664553311	0.5948592265551904	0.30669334535464543	0.8991008192807194
HGNC:1458	0.5528398165736798	0.6776562617769594	0.3756244004995006	0.9540458632367633
HGNC:22225	0.4725297744045175	0.6231154025989843	0.3506493805194806	0.9030968224775227
HGNC:11119	0.5328030187620201	0.23396114106227012	0.019980115984015986	0.6393606114885115
HGNC:6120	0.5057552762896615	0.5829813240728767	0.4945054956043957	0.6763236410589412
HGNC:16895	0.5515741999638613	0.7510726620077725	0.44355645484515493	0.9790208832167834
HGNC:22194	0.470731122745204	0.5114536602482037	0.21578427262737268	0.861138788911089
HGNC:7688	0.52438415064638	0.5251458112471676	0.20179826143856147	0.8951048160839162
HGNC:22788	0.49615086947202747	0.201956085651969	0.07092915674325675	0.38861141088911094
HGNC:1012	0.591600433599677	0.8775441358941191	0.6483516186813187	0.9980018984015986
HGNC:10380	0.544541361093667	0.7427486663758143	0.4005994204795206	0.9790208832167834
HGNC:7596	0.4956830696224672	0.8098652994465023	0.6003995803196804	0.9750248800199801
HGNC:5132	0.4812197976882353	0.1221403041597688	0.05294714235764237	0.21378627102897108
HGNC:5137	0.5101839122026252	0.13106315249175987	0.025974120779220785	0.30169834135864143
HGNC:7506	0.4871333411570743	0.7560152570589014	0.5084915067932069	0.9640358712287713
HGNC:8773	0.5282802046129441	0.37086020836986083	0.24975029980019986	0.51248750999001
HGNC:1943	0.50503642178104	0.20087161434694956	0.01698311358641359	0.552447541958042
HGNC:4092	0.5159317958041489	0.8320700467316324	0.6183815947052947	0.981018884815185
HGNC:23075	0.49338254909897944	0.4469889471659939	0.1388612110889111	0.8401597721278722
HGNC:16036	0.8752832438588888	0.9989212927166191	0.9980018984015986	0.9990008992007994
HGNC:4821	0.5208714191269151	0.11388920840470013	0.020979116783216786	0.268731314985015
HGNC:5140	0.49898019718879294	0.6244895596353011	0.39160841328671336	0.8851148080919082
HGNC:5133	0.502352898971708	0.6802048532689466	0.37662340129870137	0.9540458632367633
HGNC:5134	0.4986861990456424	0.22105437066781058	0.10989018791208793	0.363636390909091
HGNC:5136	0.5032151389112761	0.6449938726992115	0.3356643685314686	0.941058852847153
HGNC:4868	0.4809110582935431	0.3968304543241726	0.11488519190809193	0.7882117305694307
HGNC:11164	0.4413082981262678	0.6059642688738587	0.29670333736263743	0.9340658472527473
HGNC:24929	0.5034536436641505	0.8596783920765856	0.6483516186813187	0.9880118904095906
HGNC:12429	0.4951732595572497	0.7898990917590325	0.6403596122877123	0.9400598520479522
HGNC:4217	0.5368374288846967	0.6715984476907649	0.4145854316683317	0.9340658472527473
HGNC:30320	0.48640417721111423	0.8105970693538229	0.6433566146853148	0.961038868831169
HGNC:29323	0.4953986884869847	0.6426764952770101	0.3806194044955046	0.9140858312687314
HGNC:19687	0.5080860133240676	0.7125802895313401	0.4405594524475525	0.9590408672327674
HGNC:7604	0.5019547880510739	0.5307953864492958	0.2027972622377623	0.9000998200799202
HGNC:25931	0.5204007803084107	0.3609586991588031	0.1588412270729271	0.6293706034965035
HGNC:11872	0.4847134676837738	0.0989712346982844	0.034965127972027985	0.1898102518481519
HGNC:19141	0.43283638995098034	0.22700743077683788	0.1338662070929071	0.3396603717282718
HGNC:23113	0.5034858769713674	0.714421783746219	0.4295704436563437	0.961038868831169
HGNC:28295	0.5157320967122514	0.1076866244584252	0.046953137562437575	0.18881125104895108
HGNC:26956	0.5427262211380947	0.7394589552639884	0.5114885091908092	0.9530468624375625
HGNC:29885	0.46160213433840097	0.30827327597564924	0.1618382294705295	0.49350649480519493
HGNC:2910	0.5730851168032134	0.5804157183905674	0.353646382917083	0.8481517785214786
HGNC:15472	0.50364919754491	0.6633771568568956	0.4825174860139861	0.8641357913086914
HGNC:26954	0.5541210050899724	0.03929117969964848	0.006993105594405596	0.09590417672327675
HGNC:6186	0.49412134520056433	0.38321239784749506	0.23676328941058947	0.5594405475524477
HGNC:30767	0.4806859094229731	0.6931690417148695	0.4545454636363637	0.9300698440559442
HGNC:3078	0.5396674785316382	0.40236964843506673	0.041958133566433575	0.8981018184815186
HGNC:28680	0.4798319362275086	0.5183051781903095	0.3656343925074926	0.6923076538461539
HGNC:2077	0.500935934441205	0.7999486343754546	0.5494505395604397	0.9790208832167834
HGNC:16967	0.48249041435875917	0.5953801541218416	0.3446553757242758	0.8751248000999002
HGNC:23594	0.5104286601110705	0.7859992924837277	0.5184815147852149	0.9780218824175826
HGNC:18445	0.5168717252783477	0.5914290061567392	0.3296703637362638	0.8891108112887114
HGNC:6133	0.5099095175715501	0.7004759128585869	0.4605394684315685	0.936063848851149
HGNC:23193	0.520526114864281	0.8456118098820192	0.6403596122877123	0.9860138888111889
HGNC:6665	0.5214096809385658	0.6916593229585037	0.5204795163836164	0.8771228016983018
